,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대00~06생활인구수,시간대06~11생활인구수,시간대11~14생활인구수,시간대14~17생활인구수,시간대17~21생활인구수,시간대21~24생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대00~06유동인구수,시간대06~11유동인구수,시간대11~14유동인구수,시간대14~17유동인구수,시간대17~21유동인구수,시간대21~24유동인구수,총유동인구수,분기코드,행정동코드
502,2110516,1446,1065.0,381.0,189.0,189.0,190.0,271.0,226.0,234.0,147.0,0.0,21.0,376.0,259.0,649.0,36.0,845.0,433.0,21.0,116.0,247.0,430.0,331.0,130.0,29801616,21854905.0,7946711.0,2857712.0,3687511.0,3623776.0,6061106.0,5624800.0,4201845.0,3744866.0,0.0,1487170.0,8383942.0,4736707.0,12321638.0,923220.0,14562440.0,9859125.0,457870.0,1740655.0,3980123.0,9103011.0,6776388.0,2363514.0,3.0,415951,176085,239866,63786,52173.0,57942.0,66464.0,63841.0,111744,123066.0,91071,43893,42061,59031,56828.0,59263.0,57930.0,58046.0,58042.0,58374.0,60721,63576,114.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31753,469830,259173,309318,399701,159230,1629005,2,11410685
503,2110517,71873,51415.0,20458.0,10130.0,9904.0,10162.0,10014.0,11298.0,10716.0,9742.0,63.0,13725.0,18961.0,14076.0,19040.0,6008.0,28462.0,40531.0,979.0,11220.0,13432.0,14959.0,18330.0,10072.0,1409121750,982198277.0,426923473.0,182245140.0,213514732.0,172964630.0,200800186.0,226354383.0,235049565.0,191873908.0,1493745.0,127797607.0,486219346.0,241534437.0,455414501.0,96662114.0,555624634.0,616793943.0,5076696.0,126073851.0,211419074.0,259577815.0,330216646.0,240054497.0,20.0,145938,66036,79903,24920,34775.0,17830.0,23878.0,20226.0,24310,31925.0,32160,20708,19474,24759,16913.0,21205.0,21326.0,21178.0,21272.0,20540.0,19962,20453,1051.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15442,206507,127262,160896,199005,90395,799507,2,11410615
504,2110518,42282,32009.0,10273.0,5942.0,6452.0,6627.0,6141.0,6847.0,4732.0,5541.0,0.0,12243.0,16842.0,7113.0,3982.0,14.0,14137.0,25286.0,15.0,4489.0,10683.0,11309.0,8415.0,4512.0,498845648,327630220.0,171215428.0,60769052.0,57349190.0,70989903.0,69442617.0,69079458.0,87727400.0,83488028.0,0.0,88267020.0,207746346.0,100314769.0,75270175.0,695316.0,183913367.0,238395915.0,96246.0,39228327.0,92457836.0,116059080.0,104719812.0,69747983.0,7.0,106885,46540,60344,16950,16275.0,14765.0,17722.0,17897.0,23276,29347.0,23462,12827,12864,15755,12632.0,15219.0,15321.0,15210.0,15254.0,14878.0,15178,15825,117.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26914,380686,240505,278202,334837,120466,1381610,2,11410615
505,2110519,21965,15284.0,6681.0,3000.0,2931.0,2793.0,2922.0,3638.0,3719.0,2962.0,0.0,1234.0,10166.0,2570.0,6516.0,1363.0,11581.0,7715.0,105.0,1349.0,2848.0,5330.0,5023.0,4640.0,666253912,378467086.0,287786826.0,68306936.0,67179058.0,68479627.0,73500188.0,101001277.0,153243300.0,134543526.0,0.0,32302052.0,226707769.0,66151981.0,266487157.0,68493761.0,332571380.0,204797529.0,1569436.0,29947860.0,75296634.0,134577787.0,157058835.0,138918353.0,14.0,1284163,541716,742447,238846,174943.0,152541.0,196671.0,183347.0,337817,420183.0,271540,120964,116872,175292,179314.0,184442.0,182887.0,179680.0,179474.0,176323.0,186787,194569,470.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24178,393562,220401,270464,353003,145440,1407048,2,11410620
506,2110520,72060,50223.0,21837.0,8876.0,11406.0,9771.0,9867.0,10303.0,11452.0,10397.0,539.0,580.0,24010.0,10804.0,32895.0,3179.0,33282.0,36894.0,2381.0,39863.0,10520.0,4164.0,9082.0,4157.0,1401007699,970398334.0,430609365.0,148047675.0,223729276.0,209845792.0,185945553.0,202830038.0,237323408.0,193926717.0,50626818.0,4143889.0,376504603.0,166935324.0,638570843.0,152384436.0,658175993.0,635354748.0,32720000.0,702866315.0,205375115.0,95163883.0,194497484.0,62907949.0,41.0,731746,296934,434812,74136,344571.0,118781.0,63105.0,61669.0,69481,144959.0,141301,100924,105442,149572,89548.0,101041.0,102404.0,104547.0,104407.0,105466.0,108239,105642,78.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225155,2704382,1897289,2151584,3268851,1493133,11740394,2,11410585
507,2110521,48535,30351.0,18184.0,6303.0,5900.0,4706.0,6282.0,7160.0,8853.0,9331.0,724.0,108.0,8282.0,5998.0,22344.0,11079.0,27756.0,18377.0,346.0,8397.0,10071.0,8964.0,10751.0,7597.0,2077943153,1243591862.0,834351291.0,259347538.0,226335118.0,206517867.0,253688366.0,297702973.0,416945001.0,417406290.0,48477971.0,1339305.0,141788298.0,145084744.0,1086600536.0,654652299.0,1225933299.0,710500419.0,12207689.0,396986371.0,469872576.0,348711157.0,429208779.0,279447144.0,18.0,687181,293392,393791,88998,92385.0,85526.0,95928.0,116246.0,208099,164506.0,139773,85536,85371,122244,89754.0,98800.0,97942.0,97621.0,97266.0,98286.0,99555,97712,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73157,1646105,852326,979915,1472411,510887,5534801,2,11410620
508,2110522,27449,20472.0,6977.0,3862.0,4477.0,3914.0,4105.0,4114.0,3575.0,3402.0,946.0,201.0,7018.0,5030.0,10978.0,3276.0,12792.0,14592.0,2313.0,6396.0,4520.0,5744.0,5362.0,3049.0,551043080,394375343.0,156667737.0,77884691.0,82841823.0,78955492.0,75646749.0,79046588.0,85644756.0,71022981.0,35556666.0,1387829.0,98799721.0,71173420.0,236065744.0,108059700.0,284464484.0,262460172.0,29785591.0,126002803.0,99411783.0,111940909.0,112642657.0,67140912.0,14.0,206982,94308,112675,23590,30182.0,29311.0,31093.0,34362.0,58444,54501.0,39340,20708,21670,36334,34430.0,29905.0,30335.0,30577.0,29875.0,30286.0,28695,27310,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81673,1566634,804245,933817,1436318,505808,5328495,2,11410620
509,2110524,159192,131446.0,27746.0,26281.0,27967.0,25346.0,25821.0,26031.0,16720.0,11026.0,196.0,18024.0,75174.0,27157.0,35000.0,2141.0,50113.0,94271.0,1855.0,52971.0,30434.0,22376.0,25923.0,10829.0,2757324146,2285902031.0,471422115.0,416751600.0,483828960.0,432906612.0,468129431.0,484285428.0,319645323.0,151776792.0,27531627.0,203951593.0,1384734558.0,376541269.0,654015729.0,83753816.0,686183503.0,1169545730.0,14854776.0,530328300.0,379465536.0,345486164.0,395007218.0,190587255.0,43.0,164363,71970,92393,12600,54492.0,29657.0,21797.0,20131.0,25685,19182.0,39055,33863,33548,26169,12546.0,26688.0,28775.0,27466.0,27134.0,25926.0,15590,12782,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18698,402247,238806,291725,322365,126550,1400391,2,11410585
510,2110525,96319,69465.0,26854.0,13717.0,13741.0,14122.0,13118.0,14767.0,14913.0,11941.0,199.0,14602.0,35770.0,20489.0,20626.0,4602.0,49823.0,42112.0,1183.0,9329.0,23391.0,24196.0,24776.0,9061.0,1210261952,751640635.0,458621317.0,139598415.0,143763046.0,155977632.0,142113919.0,170187623.0,327756895.0,130864422.0,5152007.0,110374227.0,555144963.0,194375958.0,258237489.0,86253672.0,516294151.0,424282006.0,8686468.0,76221907.0,199181324.0,249159195.0,291767647.0,115559616.0,40.0,229532,99755,129776,39708,25972.0,28739.0,33335.0,37492.0,64286,51355.0,43976,27995,30842,46014,29352.0,32052.0,31387.0,31562.0,31660.0,31756.0,34769,36345,61.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62480,615475,333661,403917,546265,225676,2187474,2,11410660
511,2110526,14746,11493.0,3253.0,2084.0,2961.0,2155.0,2097.0,2196.0,2391.0,862.0,0.0,4240.0,2917.0,2545.0,5022.0,22.0,4789.0,8204.0,128.0,5403.0,2167.0,1196.0,2665.0,1431.0,720983013,656612110.0,64370903.0,46453218.0,218939108.0,63386887.0,117492889.0,210340008.0,43342452.0,21028451.0,0.0,70371146.0,195894553.0,316709606.0,137842562.0,165146.0,89422001.0,109914150.0,2026572.0,54946804.0,34873404.0,27520101.0,47384340.0,32584931.0,8.0,207479,77086,130395,36577,68182.0,33091.0,21243.0,20230.0,28156,42971.0,50241,34223,31213,29308,19522.0,31792.0,32820.0,32149.0,31820.0,31047.0,24184,23668,241.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4842,138323,81267,103621,110316,50526,488895,2,11410585
512,2110527,61999,45029.0,16970.0,9278.0,9178.0,9275.0,8260.0,9038.0,9596.0,7374.0,1028.0,9767.0,14772.0,9183.0,19138.0,4947.0,29253.0,28879.0,684.0,6881.0,13301.0,12221.0,13639.0,11404.0,1144787303,795314423.0,349472880.0,116957652.0,179661989.0,166993866.0,152259315.0,179441601.0,175927116.0,173545764.0,14829900.0,80288470.0,253290996.0,213250166.0,464834625.0,87349303.0,534593376.0,530460013.0,4392352.0,73943048.0,269531709.0,199091483.0,231804180.0,286290619.0,26.0,735851,316701,419151,111214,91452.0,114919.0,107245.0,116209.0,194812,209576.0,147139,78412,82576,121458,96691.0,102811.0,101036.0,101659.0,101092.0,100668.0,111885,116700,177.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95926,1814637,939616,1091214,1630561,575715,6147669,2,11410640
513,2110528,50002,34706.0,15296.0,5802.0,6487.0,6963.0,7529.0,7925.0,8417.0,6879.0,4137.0,2054.0,12412.0,7086.0,15461.0,8518.0,29499.0,18275.0,619.0,4768.0,10080.0,11918.0,13576.0,6817.0,875102203,594654404.0,280447799.0,98383870.0,106263545.0,122619915.0,139301489.0,128085585.0,161021806.0,119425993.0,80637489.0,28737834.0,186983848.0,104630873.0,271032645.0,197849172.0,490865104.0,318359533.0,7969333.0,87076346.0,167923604.0,206271834.0,227414705.0,112568814.0,35.0,754656,351548,403107,129700,89051.0,93072.0,111620.0,123611.0,207602,187193.0,150038,85895,93964,135259,102307.0,109026.0,107878.0,108725.0,107288.0,108563.0,105045,108129,309.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27387,382438,199540,233285,305269,125879,1273798,2,11410640
514,2110529,64593,45089.0,19504.0,8143.0,9149.0,8966.0,7662.0,11169.0,12325.0,7179.0,1797.0,4283.0,11689.0,9344.0,26498.0,10982.0,34525.0,28726.0,486.0,8170.0,13229.0,13350.0,17557.0,10459.0,1385703849,924310856.0,461392993.0,141026786.0,191172521.0,195503753.0,155847372.0,240760424.0,281888897.0,179504096.0,70078686.0,54694629.0,162156144.0,139649164.0,614632744.0,344492482.0,792492716.0,533227126.0,5464449.0,153211031.0,262304237.0,303929893.0,370849081.0,229961155.0,56.0,1234622,560443,674178,181055,146818.0,164733.0,167563.0,197106.0,377346,320067.0,250666,146029,145746,208754,163362.0,175306.0,172729.0,175378.0,174097.0,172584.0,182630,181898,136.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31709,483778,239517,276341,349172,134462,1514979,2,11410640
515,2110530,11561,8854.0,2707.0,1836.0,1761.0,1729.0,1566.0,1962.0,2096.0,611.0,36.0,1540.0,4962.0,1125.0,3403.0,471.0,6414.0,4344.0,12.0,803.0,1553.0,2397.0,3073.0,2919.0,336016806,228293373.0,107723433.0,49250343.0,45228597.0,40236593.0,42066502.0,51511338.0,69610477.0,38112956.0,1851536.0,28901004.0,97239646.0,33556065.0,146235023.0,27612372.0,186545071.0,111054615.0,331782.0,15562872.0,43358802.0,64340455.0,83372552.0,90633226.0,7.0,206754,95004,111748,39654,29787.0,36627.0,32230.0,31430.0,37027,62125.0,45683,23157,20846,28510,26432.0,30059.0,30353.0,30151.0,29809.0,30040.0,28329,28013,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95730,1180983,597989,727962,1097408,431775,4131847,2,11410555
516,2110532,40885,31325.0,9560.0,5297.0,6356.0,6645.0,6150.0,6877.0,5771.0,3789.0,1247.0,1201.0,9684.0,5252.0,16515.0,6986.0,23540.0,15690.0,342.0,4355.0,7026.0,7149.0,10998.0,9368.0,829316194,604423894.0,224892300.0,106374545.0,121086187.0,123421541.0,120973257.0,132568364.0,128201831.0,96690469.0,58501254.0,14681900.0,152397939.0,81229534.0,327052115.0,195453452.0,487665844.0,292022333.0,3782254.0,68222849.0,115132303.0,148468795.0,238494160.0,205587818.0,31.0,991412,472883,518529,155143,125665.0,168291.0,174773.0,162568.0,204973,174548.0,214291,150665,154971,184855,112082.0,148848.0,151893.0,149647.0,149647.0,149869.0,121206,120302,330.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95996,1172896,615780,760331,1141575,449002,4235580,2,11410555
517,2110534,15768,14368.0,1400.0,2770.0,3356.0,2801.0,2690.0,2751.0,737.0,663.0,27.0,3173.0,6260.0,1795.0,2788.0,1250.0,8034.0,5622.0,131.0,3155.0,3529.0,2784.0,2413.0,1645.0,203270347,187369765.0,15900582.0,33351495.0,37970387.0,38712608.0,36195856.0,41139419.0,8461141.0,7439441.0,489447.0,14351198.0,89191620.0,16310213.0,46159142.0,33661910.0,90205187.0,60921794.0,537453.0,30546250.0,39017661.0,30673501.0,33558390.0,16793730.0,11.0,625444,300982,324462,115506,93121.0,90418.0,95465.0,100478.0,130457,164724.0,136777,78872,75200,93272,76600.0,91273.0,93338.0,91924.0,91440.0,88054.0,82420,86995,134.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32044,355388,186204,229777,340353,132589,1276355,2,11410565
518,2110535,8235,5924.0,2311.0,1402.0,762.0,1199.0,1393.0,1168.0,1148.0,1163.0,36.0,126.0,3442.0,1106.0,2992.0,533.0,3911.0,3011.0,27.0,859.0,1104.0,1431.0,1921.0,1577.0,248547800,169574894.0,78972906.0,35373544.0,23556680.0,31862768.0,40953333.0,37828569.0,40524215.0,38448691.0,1273494.0,7266456.0,87259465.0,37794837.0,91506802.0,23446746.0,112143848.0,86652059.0,765903.0,18217302.0,31093344.0,45816230.0,58590948.0,44312178.0,6.0,876885,406352,470532,140967,109627.0,123902.0,151941.0,143076.0,207370,265910.0,184615,91526,84627,128826,121380.0,126688.0,127376.0,126054.0,125491.0,124396.0,122197,124684,797.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83927,818793,412932,494166,632144,228700,2670662,2,11410520
519,2110536,15551,11682.0,3869.0,2020.0,2608.0,2144.0,2522.0,2388.0,1878.0,1991.0,13.0,399.0,7360.0,2359.0,5034.0,361.0,8383.0,5417.0,379.0,2730.0,2848.0,2978.0,3306.0,1558.0,299038584,230012216.0,69026368.0,33646535.0,53036370.0,43754248.0,52110922.0,47464141.0,33480339.0,35546029.0,181246.0,9701987.0,124475182.0,39637611.0,107297572.0,17474365.0,142037548.0,87314405.0,3916924.0,38304853.0,48960448.0,52857308.0,52140682.0,33171740.0,8.0,67524,34210,33313,9868,10600.0,10944.0,12175.0,11025.0,12912,8608.0,13550,12058,11766,14323,7218.0,10332.0,11030.0,10630.0,10701.0,10363.0,7414,7052,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159559,2383461,941716,1138216,1880659,556889,7060500,2,11410520
520,2110537,35582,33494.0,2088.0,6512.0,7010.0,6579.0,6781.0,6612.0,1435.0,726.0,278.0,2401.0,22396.0,2366.0,6147.0,1917.0,16991.0,11489.0,59.0,4880.0,7770.0,6909.0,6731.0,2133.0,1046629423,968376395.0,78253028.0,172082693.0,198143417.0,205275494.0,217245973.0,175628818.0,62562415.0,24317591.0,15761222.0,12275764.0,481335564.0,66661954.0,309183060.0,156916270.0,442205040.0,220109808.0,725810.0,113926936.0,156430785.0,159773817.0,168821879.0,62635618.0,34.0,491615,244109,247506,38658,82593.0,113302.0,105507.0,79751.0,71804,59593.0,117042,91903,91017,88547,43515.0,78742.0,83580.0,79813.0,79358.0,77021.0,47851,45249,1514.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126422,2183330,820796,1009331,1860095,556081,6556055,2,11410565
521,2110538,57108,49555.0,7547.0,10174.0,10454.0,9839.0,9198.0,9890.0,4243.0,3304.0,78.0,8111.0,23266.0,4646.0,15242.0,5765.0,26370.0,23557.0,28.0,6791.0,15311.0,12624.0,10057.0,5117.0,1566154104,1441837868.0,124109393.0,273549681.0,305318083.0,268320600.0,289615135.0,305034369.0,86821502.0,37287891.0,6886254.0,67646106.0,448849722.0,95799182.0,613503536.0,333469304.0,665666822.0,433858129.0,905953.0,133428593.0,322856753.0,302737317.0,231426075.0,108170258.0,22.0,234512,113079,121432,17461,34743.0,53633.0,46417.0,38979.0,43278,48111.0,53197,35588,34809,37703,25103.0,35796.0,37130.0,36247.0,36007.0,35550.0,27375,26406,284.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82005,706101,313269,384485,658676,234799,2379335,2,11410565
522,2110539,115684,112395.0,3289.0,21254.0,25162.0,21631.0,21727.0,22621.0,2378.0,948.0,246.0,9309.0,73410.0,5664.0,19145.0,7738.0,59326.0,37250.0,69.0,12183.0,29056.0,28433.0,20178.0,6660.0,4371796946,4146119178.0,225677768.0,697376264.0,956341117.0,781991565.0,877822357.0,832587875.0,154157130.0,75987117.0,13090692.0,60780901.0,1634398395.0,165565985.0,1615305567.0,870833857.0,1771642206.0,816587609.0,1297801.0,239643658.0,661848996.0,790140459.0,648397882.0,246901018.0,49.0,214579,109703,104876,16772,29282.0,56066.0,54922.0,33976.0,23563,25093.0,53666,43461,42370,34954,15036.0,36244.0,38948.0,36227.0,36897.0,35910.0,15859,14496,2792.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154285,2378085,874122,1054431,1922012,556665,6939600,2,11410565
523,2110540,7334,4570.0,2764.0,1040.0,845.0,769.0,828.0,1088.0,1532.0,1232.0,1024.0,30.0,1258.0,347.0,2439.0,2236.0,4829.0,2105.0,67.0,1140.0,1375.0,1643.0,1699.0,1008.0,334489707,201176913.0,133312794.0,42150452.0,34943363.0,39069877.0,33149905.0,51863316.0,71633438.0,61679356.0,55037631.0,664424.0,41147871.0,12942498.0,117261971.0,107435312.0,213029332.0,99886890.0,5185812.0,48584726.0,66830000.0,68822275.0,74557895.0,48935515.0,9.0,489659,236571,253088,60759,72939.0,98597.0,86240.0,70154.0,100968,166368.0,103973,40704,38757,66273,73582.0,68490.0,67045.0,67094.0,68124.0,67992.0,74298,76615,288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11437,181655,96468,121382,194889,87589,693420,2,11440690
524,2110541,80037,55236.0,24801.0,9694.0,8606.0,11530.0,12479.0,12927.0,14295.0,10506.0,325.0,5232.0,22134.0,23446.0,25321.0,3579.0,32044.0,46669.0,361.0,16192.0,22325.0,22802.0,11570.0,5462.0,1224813545,783335989.0,441477556.0,129282181.0,126882610.0,151857601.0,180118546.0,195195051.0,256713892.0,184763664.0,19528511.0,63832018.0,284265032.0,264325300.0,421641436.0,171221248.0,532499290.0,643773125.0,4287260.0,255138634.0,304096720.0,306417771.0,210053156.0,96278871.0,66.0,1223482,546579,676903,176571,191704.0,218079.0,217549.0,172248.0,247333,339459.0,239237,132892,138406,209686,163801.0,169805.0,167013.0,169409.0,169137.0,169404.0,186378,192335,377.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18675,251065,147195,182479,272193,118028,989635,2,11440700
525,2110542,162058,112252.0,45765.0,21229.0,22061.0,22952.0,21981.0,24029.0,23639.0,22126.0,1738.0,13214.0,44664.0,27404.0,53655.0,21039.0,80005.0,72868.0,1121.0,30504.0,38841.0,39909.0,29510.0,13329.0,2388060262,1615758214.0,698708507.0,301546992.0,313076361.0,333491236.0,307593421.0,360050204.0,377422909.0,321285598.0,68524376.0,113079752.0,602282064.0,304822285.0,866089986.0,426244495.0,1262609560.0,913655323.0,10199689.0,344610349.0,500584471.0,569320600.0,495020524.0,263546554.0,76.0,1999382,913218,1086165,247776,311699.0,367886.0,374525.0,282553.0,414942,585888.0,416526,207222,202394,312241,275113.0,286735.0,279127.0,280102.0,280292.0,281967.0,292692,298468,4013.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69865,1112684,495441,551441,974646,361632,3565709,2,11440700
526,2110543,3813,2420.0,1393.0,410.0,416.0,625.0,420.0,549.0,732.0,661.0,0.0,242.0,1457.0,949.0,549.0,9.0,1369.0,1831.0,5.0,664.0,1098.0,624.0,500.0,309.0,57641052,35788109.0,21852943.0,8761122.0,5548248.0,7398723.0,6260019.0,7819997.0,11683446.0,10169497.0,0.0,3575211.0,19645065.0,11988526.0,13516911.0,304582.0,23189581.0,25635746.0,21279.0,10137919.0,13898032.0,8489165.0,8625613.0,7653319.0,5.0,93346,44131,49215,20511,11183.0,12984.0,17252.0,14214.0,17201,19896.0,20427,12037,12556,16663,11765.0,13403.0,13888.0,13740.0,13785.0,13125.0,12589,12815,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116137,2435652,736913,880520,2100497,600476,6870195,2,11440730
527,2110544,530444,329678.0,200766.0,59210.0,60050.0,64234.0,69193.0,76991.0,109045.0,91721.0,7391.0,29253.0,129274.0,122604.0,179192.0,62730.0,234936.0,284143.0,5894.0,159809.0,153898.0,94205.0,68604.0,36659.0,9945141948,6022947139.0,3922194809.0,980096138.0,1128730107.0,1166562566.0,1237977217.0,1509581111.0,2221638792.0,1700556017.0,442713372.0,165143816.0,1752596848.0,1491864371.0,3887968311.0,2204855230.0,4670437252.0,4746552752.0,66365162.0,2816720556.0,2901855475.0,1636394134.0,1287076132.0,708578561.0,341.0,4189866,1820074,2369792,426003,811242.0,967750.0,690192.0,521228.0,773452,1188863.0,815407,441517,459924,699337,584819.0,584220.0,577415.0,581719.0,582673.0,587814.0,637024,639003,1203.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57464,1018113,664810,780445,1202299,448152,4171283,2,11440690
528,2110545,212778,154817.0,57961.0,29454.0,31390.0,30309.0,31285.0,32379.0,31640.0,26321.0,1254.0,25897.0,60305.0,34888.0,70355.0,20079.0,93124.0,110920.0,1325.0,47410.0,58372.0,43520.0,36399.0,17015.0,3515909128,2605380773.0,910528355.0,454470369.0,567908828.0,526432919.0,525668765.0,530899892.0,520627909.0,389900446.0,52547907.0,197247184.0,825316059.0,408432562.0,1466335429.0,566029987.0,1748953103.0,1386049926.0,12117999.0,559589497.0,774482855.0,812192148.0,622084614.0,354535907.0,61.0,557869,231646,326225,44143,129851.0,122939.0,90102.0,65944.0,104891,183261.0,123610,52216,47745,72729,78308.0,79997.0,79276.0,78879.0,79073.0,78269.0,80574,81802,880.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75313,1188967,530368,593994,1025820,371756,3786218,2,11440730
529,2110546,33272,21007.0,12265.0,3168.0,4534.0,4078.0,4476.0,4751.0,5803.0,6462.0,98.0,849.0,14393.0,9077.0,8627.0,228.0,15974.0,15718.0,1565.0,7537.0,6854.0,6113.0,5635.0,3988.0,436732831,262520431.0,174212400.0,43212487.0,55578541.0,49969551.0,52792425.0,60967427.0,82403176.0,91809224.0,5806459.0,7593194.0,198302314.0,104040127.0,109432580.0,11558157.0,231156505.0,180623850.0,10216081.0,74362308.0,103360529.0,89106567.0,79129409.0,55605461.0,9.0,561316,248676,312639,59707,108432.0,131078.0,95163.0,62112.0,104823,183900.0,120992,54437,52323,75338,74328.0,79816.0,78474.0,79464.0,78926.0,78279.0,82127,84230,684.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12679,129331,71615,79233,130244,55337,478439,2,11440680
530,2110547,220045,151098.0,68947.0,27942.0,30069.0,30590.0,30457.0,32040.0,38386.0,30676.0,5509.0,15832.0,64926.0,45708.0,69181.0,18799.0,102769.0,104363.0,1098.0,37524.0,43273.0,50913.0,47522.0,26807.0,4333804141,2942820824.0,1390983317.0,583392258.0,550792818.0,571504660.0,566571883.0,670559205.0,792965838.0,610140812.0,254134231.0,126137165.0,832770527.0,528515852.0,1738455582.0,852164892.0,2221312905.0,1597934317.0,11951022.0,622769910.0,880363252.0,943093992.0,869367434.0,491701608.0,78.0,799331,350771,448561,96364,132224.0,143736.0,140514.0,120598.0,165896,194573.0,149171,93593,99229,152265,110500.0,112903.0,111642.0,112777.0,112107.0,114618.0,118065,117219,284.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73141,1132863,525544,591717,1014819,372272,3710356,2,11440700
531,2110548,82134,57018.0,25116.0,10142.0,11011.0,12014.0,11374.0,12477.0,13204.0,11912.0,784.0,7507.0,24920.0,14558.0,26174.0,8191.0,40216.0,36451.0,171.0,13338.0,20762.0,17968.0,14956.0,9467.0,1869074346,1304762693.0,564311653.0,228521805.0,261324942.0,273803269.0,254554665.0,286558012.0,322498806.0,241812847.0,33591012.0,63583575.0,424318554.0,242159952.0,766270705.0,339150548.0,1013506605.0,660004986.0,3108420.0,231086383.0,376701299.0,379544926.0,438247096.0,244823470.0,40.0,783895,363639,420256,91594,139441.0,168287.0,143372.0,105799.0,135401,188666.0,164066,96426,95528,136765,102442.0,110330.0,111356.0,111136.0,111162.0,109967.0,114428,115515,795.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72862,1110808,506895,563847,983435,358412,3596259,2,11440720
